Product_ID,Product_Name,Category,Sub_Category,Total_Sales,Total_Profit,Total_Quantity,Total_Orders,Avg_Discount_,Profit_Margin_%,Product_Cost,First_Order_Date,Last_Order_Date,Top_Ordered_Customer_ID,Top_Ordered_Customer_Name,Top_Customer_Orders,Top_Customer_Quantity,Top_Customer_Sales
FUR-CH-10001588,"Hon Executive Leather Armchair, Red",Furniture,Chairs,3430.11,600.15,14,2,20.0,17.5,2829.96,2013-10-05,2014-05-13,CS-12505,Cindy Stewart,1,7,1715.06
FUR-CH-10001607,"Novimex Swivel Stool, Set of Two",Furniture,Chairs,1267.0,356.74,13,5,20.0,28.16,910.26,2012-06-05,2014-09-18,MR-17545,Mathew Reese,1,6,666.84
FUR-CH-10001616,"Harbour Creations Bag Chairs, Red",Furniture,Chairs,673.71,73.71,20,7,20.0,10.94,600.0,2011-07-09,2014-09-03,JP-15520,Jeremy Pistek,1,4,164.32
FUR-CH-10001634,"Novimex Rocking Chair, Adjustable",Furniture,Chairs,3071.23,-143.17,40,9,13.33,-4.66,3214.4,2012-05-25,2014-12-12,CC-12370,Christopher Conant,1,9,803.52
FUR-CH-10001647,"Novimex Swivel Stool, Black",Furniture,Chairs,2722.1,-291.72,31,11,18.18,-10.72,3013.82,2011-05-13,2014-12-05,BD-11500,Bradley Drucker,2,8,799.35
FUR-CH-10001658,"SAFCO Chairmat, Adjustable",Furniture,Chairs,1653.29,-202.27,47,13,15.38,-12.23,1855.56,2011-07-26,2014-12-03,AF-10870,Art Ferguson,1,8,332.32
FUR-CH-10001663,"SAFCO Chairmat, Set of Two",Furniture,Chairs,148.97,33.5,3,1,20.0,22.49,115.47,2012-10-01,2012-10-01,JH-16180,Justin Hirsh,1,3,148.97
FUR-CH-10001664,"Novimex Swivel Stool, Black",Furniture,Chairs,9366.95,1404.38,63,14,8.71,14.99,7962.57,2011-02-16,2014-11-20,PO-19180,Philisse Overcash,1,10,1620.3
FUR-CH-10001674,"Office Star Chairmat, Adjustable",Furniture,Chairs,1892.19,642.09,30,8,6.25,33.93,1250.1,2011-09-02,2014-12-30,LC-17140,Logan Currie,1,8,491.83
FUR-CH-10001675,"Office Star Steel Folding Chair, Adjustable",Furniture,Chairs,1808.64,50.24,35,8,20.0,2.78,1758.4,2012-06-06,2014-12-10,BF-11275,Beth Fritzler,1,7,439.6
FUR-CH-10001684,"Office Star Rocking Chair, Adjustable",Furniture,Chairs,3924.86,-432.19,31,6,12.33,-11.01,4357.05,2012-12-10,2014-06-30,CA-11965,Carol Adams,1,9,1290.6
FUR-CH-10001695,"Harbour Creations Chairmat, Set of Two",Furniture,Chairs,1679.54,-158.72,25,7,12.0,-9.45,1838.25,2011-04-13,2014-12-04,FW-14395,Fred Wasserman,1,6,445.5
FUR-CH-10001701,"Hon Chairmat, Set of Two",Furniture,Chairs,15.41,-5.79,1,1,60.0,-37.59,21.2,2013-11-20,2013-11-20,DJ-13630,Doug Jacobs,1,1,15.41
FUR-CH-10001708,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,Furniture,Chairs,3989.73,425.76,32,7,15.71,10.67,3563.97,2011-12-10,2014-12-19,IL-15100,Ivan Liston,1,9,1268.82
FUR-CH-10001714,"Global Leather & Oak Executive Chair, Burgundy",Furniture,Chairs,1689.97,-114.68,13,5,18.0,-6.79,1804.64,2011-11-24,2014-11-11,TB-21595,Troy Blackwell,1,5,754.45
FUR-CH-10001726,"Office Star Steel Folding Chair, Adjustable",Furniture,Chairs,2760.06,996.42,36,6,15.0,36.1,1763.64,2011-11-02,2014-10-06,PR-18880,Patrick Ryan,1,7,593.46
FUR-CH-10001752,"Harbour Creations Steel Folding Chair, Black",Furniture,Chairs,1767.92,33.26,23,6,14.0,1.88,1734.66,2011-03-02,2014-12-19,JS-15595,Jill Stevenson,1,9,627.17
FUR-CH-10001756,"Novimex Bag Chairs, Adjustable",Furniture,Chairs,2274.73,755.08,55,11,14.18,33.19,1519.65,2011-08-04,2014-12-18,SB-20185,Sarah Brown,2,19,709.31
FUR-CH-10001784,"SAFCO Bag Chairs, Adjustable",Furniture,Chairs,363.51,-62.49,10,2,35.0,-17.19,426.0,2012-06-19,2012-11-20,TB-21280,Toby Braunhardt,1,10,586.4
FUR-CH-10001784,"SAFCO Steel Folding Chair, Set of Two",Furniture,Chairs,2357.33,958.73,45,7,11.43,40.67,1398.6,2011-10-21,2014-11-04,TB-21280,Toby Braunhardt,1,10,586.4
FUR-CH-10001795,"SAFCO Steel Folding Chair, Red",Furniture,Chairs,1497.07,327.75,31,8,15.0,21.89,1169.32,2011-09-09,2014-10-25,AH-10120,Adrian Hane,1,7,319.98
FUR-CH-10001797,"Harbour Creations Bag Chairs, Adjustable",Furniture,Chairs,1187.32,352.57,21,8,14.25,29.69,834.75,2012-11-23,2014-11-26,NC-18535,Nick Crebassa,1,13,500.24
FUR-CH-10001797,"Safco Chair Connectors, 6/Carton",Furniture,Chairs,881.19,170.85,26,4,15.0,19.39,710.34,2011-07-12,2014-12-05,NC-18535,Nick Crebassa,1,13,500.24
FUR-CH-10001802,Hon Every-Day Chair Series Swivel Task Chairs,Furniture,Chairs,967.84,12.1,10,3,20.0,1.25,955.74,2013-02-16,2014-10-10,AA-10480,Andrew Allen,1,8,1032.0
FUR-CH-10001802,"Novimex Rocking Chair, Black",Furniture,Chairs,2399.4,-552.12,26,5,26.0,-23.01,2951.52,2011-08-03,2014-12-29,AA-10480,Andrew Allen,1,8,1032.0
FUR-CH-10001805,"Office Star Chairmat, Set of Two",Furniture,Chairs,272.28,100.68,4,1,0.0,36.98,171.6,2014-10-31,2014-10-31,JL-15835,John Lee,1,4,272.28
FUR-CH-10001810,"Harbour Creations Chairmat, Red",Furniture,Chairs,777.6,-97.92,19,4,10.0,-12.59,875.52,2011-05-14,2014-12-04,CL-11890,Carl Ludwig,1,9,345.6
FUR-CH-10001819,"Office Star Chairmat, Set of Two",Furniture,Chairs,1915.04,729.74,45,12,10.0,38.11,1185.3,2011-04-28,2014-12-23,LC-17140,Logan Currie,1,9,408.42
FUR-CH-10001831,"Novimex Rocking Chair, Set of Two",Furniture,Chairs,1965.1,-57.56,17,5,16.0,-2.93,2022.66,2011-08-27,2014-11-12,RM-19675,Robert Marley,1,7,935.76
FUR-CH-10001832,"Novimex Rocking Chair, Red",Furniture,Chairs,3062.32,-444.65,29,7,15.57,-14.52,3506.97,2011-11-24,2014-12-29,RO-19780,Rose O'Brian,1,9,863.5
FUR-CH-10001854,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Furniture,Chairs,8774.5,1305.65,28,8,10.0,14.88,7468.85,2011-12-01,2014-12-03,RP-19390,Resi Pölking,1,8,2807.84
FUR-CH-10001871,"Harbour Creations Steel Folding Chair, Set of Two",Furniture,Chairs,3167.43,-315.75,37,7,14.57,-9.97,3483.18,2011-02-18,2014-10-25,AH-10075,Adam Hart,1,9,811.13
FUR-CH-10001891,Global Deluxe Office Fabric Chairs,Furniture,Chairs,1420.5,229.39,17,6,11.67,16.15,1191.11,2011-12-26,2014-11-04,KC-16675,Kimberly Carter,1,4,307.14
FUR-CH-10001895,"Hon Chairmat, Adjustable",Furniture,Chairs,765.86,359.72,14,6,5.0,46.97,406.14,2011-12-26,2014-04-01,DJ-13420,Denny Joy,1,3,174.06
FUR-CH-10001897,"Hon Executive Leather Armchair, Adjustable",Furniture,Chairs,5880.92,-409.58,25,7,22.86,-6.96,6290.5,2012-09-24,2014-12-17,AG-10525,Andy Gerbode,1,7,1697.58
FUR-CH-10001913,"Office Star Swivel Stool, Adjustable",Furniture,Chairs,4781.25,-438.09,34,8,12.5,-9.16,5219.34,2011-02-16,2014-11-16,CR-12625,Corey Roper,1,9,952.72
FUR-CH-10001914,"Harbour Creations Bag Chairs, Black",Furniture,Chairs,939.15,86.49,27,7,11.43,9.21,852.66,2011-02-23,2014-10-15,DD-13570,Dorothy Dickinson,1,6,236.76
FUR-CH-10001919,"Harbour Creations Steel Folding Chair, Red",Furniture,Chairs,195.78,76.32,2,1,0.0,38.98,119.46,2012-07-30,2012-07-30,CS-12490,Cindy Schnelling,1,2,195.78
FUR-CH-10001944,"Harbour Creations Rocking Chair, Red",Furniture,Chairs,607.97,-121.63,8,3,20.0,-20.01,729.6,2011-04-07,2013-08-29,SD-20485,Shirley Daniels,1,3,235.34
FUR-CH-10001972,"Hon Chairmat, Adjustable",Furniture,Chairs,626.62,0.82,21,4,25.0,0.13,625.8,2013-06-27,2014-12-28,EL-13735,Ed Ludwig,1,12,371.33
FUR-CH-10001973,Office Star Flex Back Scooter Chair with White Frame,Furniture,Chairs,1775.68,-228.62,21,7,21.43,-12.88,2004.3,2011-11-23,2014-11-20,MS-17770,Maxwell Schwartz,1,6,532.7
FUR-CH-10001975,"Hon Swivel Stool, Red",Furniture,Chairs,1200.1,-128.78,14,4,20.0,-10.73,1328.88,2011-10-20,2014-11-27,BM-11575,Brendan Murry,1,5,436.4
FUR-CH-10002002,"Hon Rocking Chair, Black",Furniture,Chairs,2204.87,376.37,23,6,26.67,17.07,1828.5,2011-04-27,2014-09-06,PO-18850,Patrick O'Brill,1,7,807.6
FUR-CH-10002010,"Office Star Bag Chairs, Adjustable",Furniture,Chairs,996.4,312.4,30,8,12.5,31.35,684.0,2011-06-11,2014-11-19,MT-17815,Meg Tillman,1,6,231.72
FUR-CH-10002017,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,Furniture,Chairs,245.09,14.92,12,5,20.0,6.09,230.17,2011-11-16,2014-08-18,ED-13885,Emily Ducich,1,4,74.59
FUR-CH-10002024,HON 5400 Series Task Chairs for Big and Tall,Furniture,Chairs,21870.58,0.0,39,8,20.0,0.0,21870.58,2011-07-20,2014-08-18,TP-21415,Tom Prescott,1,9,4416.17
FUR-CH-10002030,"Office Star Swivel Stool, Red",Furniture,Chairs,1513.28,-304.69,11,5,20.0,-20.13,1817.97,2012-09-24,2014-10-24,CL-11890,Carl Ludwig,1,4,626.18
FUR-CH-10002033,"Harbour Creations Executive Leather Armchair, Adjustable",Furniture,Chairs,5522.76,1180.5,19,5,12.0,21.38,4342.26,2011-09-14,2014-12-22,VF-21715,Vicky Freymann,1,7,2221.8
FUR-CH-10002044,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Furniture,Chairs,694.19,-158.49,7,2,25.0,-22.83,852.68,2012-12-26,2014-01-31,EB-13870,Emily Burns,1,4,419.14
FUR-CH-10002045,"SAFCO Bag Chairs, Red",Furniture,Chairs,355.97,47.33,8,3,13.33,13.3,308.64,2011-12-25,2012-08-02,MK-18160,Mike Kennedy,1,4,197.76
FUR-CH-10002053,"Novimex Chairmat, Set of Two",Furniture,Chairs,556.6,64.3,10,2,5.0,11.55,492.3,2012-06-29,2012-08-29,CK-12760,Cyma Kinney,1,5,292.95
FUR-CH-10002060,"SAFCO Rocking Chair, Adjustable",Furniture,Chairs,2665.56,384.36,20,4,5.0,14.42,2281.2,2011-08-03,2014-02-21,LT-16765,Larry Tron,1,7,961.8
FUR-CH-10002061,"Harbour Creations Executive Leather Armchair, Red",Furniture,Chairs,9383.96,-19.72,26,8,19.0,-0.21,9403.68,2012-11-13,2014-10-22,AD-10180,Alan Dominguez,1,9,3126.4
FUR-CH-10002073,Hon Olson Stacker Chairs,Furniture,Chairs,5427.99,1292.13,22,4,7.5,23.8,4135.86,2012-11-02,2014-08-14,ED-13885,Emily Ducich,1,11,2621.32
FUR-CH-10002084,Hon Mobius Operator's Chair,Furniture,Chairs,2705.78,499.34,23,5,4.0,18.45,2206.44,2012-03-08,2014-07-16,DK-12895,Dana Kaydos,1,7,860.93
FUR-CH-10002085,"Novimex Steel Folding Chair, Red",Furniture,Chairs,1726.83,460.8,27,10,21.0,26.68,1266.03,2011-04-12,2014-08-15,JP-16135,Julie Prescott,1,6,444.04
FUR-CH-10002088,"Novimex Steel Folding Chair, Set of Two",Furniture,Chairs,1272.83,116.69,27,7,17.14,9.17,1156.14,2012-07-26,2014-01-16,BM-11650,Brian Moss,1,6,337.92
FUR-CH-10002090,"Hon Swivel Stool, Adjustable",Furniture,Chairs,1279.28,122.72,8,3,6.67,9.59,1156.56,2012-11-22,2013-10-15,JJ-15445,Jennifer Jackson,1,5,830.7
FUR-CH-10002091,"Harbour Creations Swivel Stool, Set of Two",Furniture,Chairs,4632.2,1381.67,27,9,5.56,29.83,3250.53,2011-08-25,2014-03-22,NK-18490,Neil Knudson,1,5,820.66
FUR-CH-10002093,"Harbour Creations Rocking Chair, Adjustable",Furniture,Chairs,2173.9,705.58,23,6,6.67,32.46,1468.32,2011-09-26,2014-12-15,KD-16270,Karen Daniels,1,9,897.48
FUR-CH-10002116,"SAFCO Rocking Chair, Black",Furniture,Chairs,569.66,-19.99,5,3,13.33,-3.51,589.65,2012-07-30,2014-12-19,SM-20950,Suzanne McNair,1,2,238.46
FUR-CH-10002117,"Hon Steel Folding Chair, Red",Furniture,Chairs,2427.94,610.3,36,7,17.29,25.14,1817.64,2011-05-23,2014-10-29,SP-20545,Sibella Parks,1,9,732.78
FUR-CH-10002126,Hon Deluxe Fabric Upholstered Stacking Chairs,Furniture,Chairs,2586.19,-48.8,15,4,27.5,-1.89,2634.98,2011-07-12,2014-11-26,LC-16930,Linda Cazamias,1,6,1024.72
FUR-CH-10002132,"Hon Rocking Chair, Black",Furniture,Chairs,3144.93,1322.89,41,13,7.69,42.06,1822.04,2011-04-04,2014-12-10,MS-17530,MaryBeth Skach,1,8,546.94
FUR-CH-10002152,"Hon Bag Chairs, Set of Two",Furniture,Chairs,165.9,-167.94,8,2,55.0,-101.23,333.84,2013-01-15,2013-06-12,PS-18970,Paul Stevenson,1,5,94.8
FUR-CH-10002188,"SAFCO Steel Folding Chair, Set of Two",Furniture,Chairs,720.39,261.12,9,3,9.0,36.25,459.27,2011-05-18,2014-09-14,MZ-17515,Mary Zewe,1,4,351.84
FUR-CH-10002203,"SAFCO Executive Leather Armchair, Black",Furniture,Chairs,12301.2,5003.1,30,5,12.0,40.67,7298.1,2011-02-16,2014-09-20,ON-18715,Odella Nelson,1,11,4544.1
FUR-CH-10002207,"Hon Chairmat, Set of Two",Furniture,Chairs,1408.68,567.06,26,6,9.0,40.25,841.62,2011-09-27,2014-05-21,GH-14665,Greg Hansen,1,9,520.02
FUR-CH-10002209,"Novimex Chairmat, Red",Furniture,Chairs,1247.93,233.18,25,7,11.43,18.69,1014.75,2013-03-04,2014-10-14,AZ-10750,Annie Zypern,1,7,354.94
FUR-CH-10002212,"Hon Chairmat, Black",Furniture,Chairs,1375.29,-52.71,28,4,5.0,-3.83,1428.0,2011-11-18,2014-09-03,DC-13285,Debra Catini,1,14,669.06
FUR-CH-10002212,"Novimex Swivel Stool, Adjustable",Furniture,Chairs,1068.48,-313.92,9,4,25.0,-29.38,1382.4,2011-12-21,2014-08-19,DC-13285,Debra Catini,1,14,669.06
FUR-CH-10002213,"Hon Executive Leather Armchair, Black",Furniture,Chairs,16703.9,-1811.35,45,12,16.75,-10.84,18515.25,2012-08-02,2014-06-23,SC-20305,Sean Christensen,1,14,5759.96
FUR-CH-10002224,"Hon Rocking Chair, Set of Two",Furniture,Chairs,3768.19,-186.17,31,9,8.0,-4.94,3954.36,2011-08-11,2014-12-04,AP-10915,Arthur Prichep,1,5,664.35
FUR-CH-10002226,"Hon Steel Folding Chair, Black",Furniture,Chairs,84.26,-75.9,4,1,60.0,-90.09,160.16,2013-03-05,2013-03-05,TB-21250,Tim Brockman,1,4,84.26
FUR-CH-10002228,"Harbour Creations Steel Folding Chair, Set of Two",Furniture,Chairs,240.34,-136.22,4,1,40.0,-56.68,376.56,2014-11-27,2014-11-27,EJ-14155,Eva Jacobs,1,4,240.34
FUR-CH-10002247,"Hon Executive Leather Armchair, Adjustable",Furniture,Chairs,17121.22,1855.69,41,11,10.36,10.84,15265.53,2012-09-20,2014-12-18,BS-11380,Bill Stewart,1,7,3217.41
FUR-CH-10002250,"Office Star Executive Leather Armchair, Black",Furniture,Chairs,15289.64,6123.26,37,10,10.2,40.05,9166.38,2011-03-02,2014-09-03,CD-11920,Carlos Daly,1,7,3272.01
FUR-CH-10002273,"Harbour Creations Rocking Chair, Black",Furniture,Chairs,520.78,-199.76,6,1,40.0,-38.36,720.54,2014-08-16,2014-08-16,FW-14395,Fred Wasserman,1,6,520.78
FUR-CH-10002275,"Novimex Executive Leather Armchair, Adjustable",Furniture,Chairs,1473.41,-1694.59,8,1,60.0,-115.01,3168.0,2014-12-15,2014-12-15,KA-16525,Kelly Andreada,1,8,1473.41
FUR-CH-10002288,"SAFCO Bag Chairs, Red",Furniture,Chairs,731.71,-50.12,17,5,20.0,-6.85,781.83,2011-09-20,2014-04-28,MP-18175,Mike Pelletier,1,8,355.97
FUR-CH-10002291,"Hon Bag Chairs, Set of Two",Furniture,Chairs,1434.64,178.0,56,11,16.36,12.41,1256.64,2011-06-22,2014-06-24,BE-11335,Bill Eplett,1,7,221.2
FUR-CH-10002297,"Novimex Bag Chairs, Set of Two",Furniture,Chairs,745.65,18.17,26,7,14.29,2.44,727.48,2013-11-14,2014-10-10,LS-16945,Linda Southworth,1,7,224.98
FUR-CH-10002304,"Global Stack Chair without Arms, Black",Furniture,Chairs,901.51,44.17,44,7,17.14,4.9,857.34,2011-03-30,2014-10-13,SN-20710,Steve Nguyen,1,14,254.6
FUR-CH-10002316,"Harbour Creations Bag Chairs, Red",Furniture,Chairs,640.85,182.21,12,3,13.33,28.43,458.64,2012-09-26,2014-12-16,MC-17425,Mark Cousins,1,6,369.72
FUR-CH-10002317,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,Furniture,Chairs,207.18,25.9,1,1,20.0,12.5,181.29,2014-08-08,2014-08-08,JL-15505,Jeremy Lonsdale,1,1,207.18
FUR-CH-10002320,Hon Pagoda Stacking Chairs,Furniture,Chairs,6483.8,1540.7,22,4,10.0,23.76,4943.09,2011-05-10,2014-09-12,BD-11320,Bill Donatelli,1,8,2567.84
FUR-CH-10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Furniture,Chairs,7582.37,832.99,24,6,13.33,10.99,6749.38,2011-01-21,2014-09-01,JE-15715,Joe Elijah,1,8,2563.06
FUR-CH-10002335,"Hon Bag Chairs, Set of Two",Furniture,Chairs,284.4,68.22,6,1,0.0,23.99,216.18,2012-11-29,2012-11-29,TP-21130,Theone Pippenger,1,7,1586.69
FUR-CH-10002335,Hon GuestStacker Chair,Furniture,Chairs,6936.1,1233.08,34,9,11.11,17.78,5703.02,2011-08-05,2014-12-23,TP-21130,Theone Pippenger,1,7,1586.69
FUR-CH-10002335,"Hon Steel Folding Chair, Red",Furniture,Chairs,863.05,301.84,13,4,20.0,34.97,561.21,2011-08-03,2014-10-23,TP-21130,Theone Pippenger,1,7,1586.69
FUR-CH-10002344,"Novimex Rocking Chair, Adjustable",Furniture,Chairs,1633.82,606.56,13,4,5.0,37.13,1027.26,2012-09-12,2014-06-27,CS-12175,Charles Sheldon,1,4,535.68
FUR-CH-10002362,"Hon Bag Chairs, Red",Furniture,Chairs,54.18,2.7,2,1,40.0,4.98,51.48,2013-07-12,2013-07-12,AW-10840,Anthony Witt,1,2,54.18
FUR-CH-10002372,Office Star - Ergonomically Designed Knee Chair,Furniture,Chairs,1311.88,-42.11,19,7,17.14,-3.21,1353.99,2011-07-18,2014-10-09,SO-20335,Sean O'Donnell,1,5,364.41
FUR-CH-10002373,"Office Star Rocking Chair, Set of Two",Furniture,Chairs,858.96,34.2,6,2,0.0,3.98,824.76,2014-02-07,2014-08-22,SC-20050,Sample Company A,1,3,429.48
FUR-CH-10002374,"SAFCO Bag Chairs, Black",Furniture,Chairs,608.0,-46.72,24,7,14.29,-7.68,654.72,2011-09-27,2014-11-20,JD-16015,Joy Daniels,1,5,125.36
FUR-CH-10002378,"Harbour Creations Swivel Stool, Black",Furniture,Chairs,1563.67,15.76,13,5,32.0,1.01,1547.91,2011-09-06,2013-12-04,VP-21760,Victoria Pisteka,1,4,568.61
FUR-CH-10002410,"Office Star Rocking Chair, Red",Furniture,Chairs,789.1,-214.34,8,4,30.0,-27.16,1003.44,2011-08-31,2014-05-23,TS-21340,Toby Swindell,1,2,281.82
FUR-CH-10002412,"Hon Bag Chairs, Black",Furniture,Chairs,1402.92,-246.78,39,10,15.6,-17.59,1649.7,2012-05-01,2014-09-17,LP-17095,Liz Preis,1,12,384.48
FUR-CH-10002417,"Hon Rocking Chair, Red",Furniture,Chairs,470.23,-7.85,6,1,40.0,-1.67,478.08,2014-05-12,2014-05-12,SC-20845,Sung Chung,1,6,470.23
FUR-CH-10002435,"Novimex Executive Leather Armchair, Black",Furniture,Chairs,549.54,-338.94,2,1,40.0,-61.68,888.48,2014-09-24,2014-09-24,MD-17350,Maribeth Dona,1,2,549.54
FUR-CH-10002438,"SAFCO Executive Leather Armchair, Red",Furniture,Chairs,369.14,-535.3,3,1,60.0,-145.01,904.44,2011-06-16,2011-06-16,CS-11950,Carlos Soltero,1,3,369.14
FUR-CH-10002439,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",Furniture,Chairs,1589.41,253.84,31,6,11.67,15.97,1335.57,2011-03-25,2014-12-25,AZ-10750,Annie Zypern,1,7,366.79
FUR-CH-10002468,"Hon Rocking Chair, Adjustable",Furniture,Chairs,2835.24,569.28,23,7,9.29,20.08,2265.96,2011-11-18,2014-12-18,VT-21700,Valerie Takahito,1,7,931.77
FUR-CH-10002477,"Harbour Creations Executive Leather Armchair, Red",Furniture,Chairs,3854.47,1241.95,9,4,10.0,32.22,2612.52,2011-04-27,2012-12-27,PO-18850,Patrick O'Brill,1,4,1713.1
FUR-CH-10002481,"Hon Executive Leather Armchair, Adjustable",Furniture,Chairs,367.7,-284.98,3,1,60.0,-77.5,652.68,2011-04-21,2011-04-21,VG-21790,Vivek Gonzalez,1,3,367.7
FUR-CH-10002498,"Harbour Creations Steel Folding Chair, Red",Furniture,Chairs,1184.47,41.11,16,6,28.33,3.47,1143.36,2012-07-06,2014-11-13,SW-20755,Steven Ward,1,4,352.4
FUR-CH-10002510,"Office Star Steel Folding Chair, Adjustable",Furniture,Chairs,2330.51,804.11,30,5,15.17,34.5,1526.4,2012-11-05,2014-11-11,RM-19375,Raymond Messe,1,10,687.66
FUR-CH-10002542,"Office Star Steel Folding Chair, Set of Two",Furniture,Chairs,538.7,-0.1,10,3,20.0,-0.02,538.8,2012-07-13,2014-11-10,BD-11725,Bruce Degenhardt,1,6,375.84
FUR-CH-10002543,"SAFCO Steel Folding Chair, Set of Two",Furniture,Chairs,562.94,-139.3,14,2,55.0,-24.74,702.24,2011-12-13,2012-05-03,DM-13345,Denise Monton,1,8,351.84
FUR-CH-10002547,"Office Star Steel Folding Chair, Red",Furniture,Chairs,2103.22,-128.0,41,11,18.18,-6.09,2231.22,2012-04-23,2014-10-27,MM-17920,Michael Moore,1,8,489.12
FUR-CH-10002555,"Novimex Rocking Chair, Black",Furniture,Chairs,2872.4,602.0,40,9,17.78,20.96,2270.4,2011-06-11,2014-10-17,EM-14200,Evan Minnotte,1,9,619.2
FUR-CH-10002573,"Office Star Executive Leather Armchair, Adjustable",Furniture,Chairs,14415.0,1292.7,34,12,8.08,8.97,13122.3,2012-02-18,2014-09-11,Dl-13600,Dorris liebe,1,4,1860.0
FUR-CH-10002574,"Office Star Chairmat, Black",Furniture,Chairs,297.93,-21.69,7,2,30.0,-7.28,319.62,2011-11-04,2013-05-11,NF-18385,Natalie Fritzler,1,3,171.15
FUR-CH-10002585,"Harbour Creations Executive Leather Armchair, Black",Furniture,Chairs,5541.24,1506.0,12,4,5.0,27.18,4035.24,2012-03-05,2013-10-11,CA-12265,Christina Anderson,1,7,3315.27
FUR-CH-10002589,"SAFCO Steel Folding Chair, Red",Furniture,Chairs,1199.94,239.82,14,3,0.0,19.99,960.12,2013-01-25,2014-07-16,JG-15805,John Grady,1,10,857.1
FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,Furniture,Chairs,4619.99,486.16,37,11,19.09,10.52,4133.83,2011-04-18,2014-12-30,SJ-20215,Sarah Jordon,2,6,634.12
FUR-CH-10002610,"Novimex Swivel Stool, Black",Furniture,Chairs,4698.87,-330.57,32,10,10.0,-7.04,5029.44,2011-03-30,2014-11-28,PK-19075,Pete Kriz,1,6,874.96
FUR-CH-10002626,"Hon Steel Folding Chair, Adjustable",Furniture,Chairs,2198.44,914.14,30,10,11.5,41.58,1284.3,2011-09-16,2014-10-10,DD-13570,Dorothy Dickinson,1,7,440.53
FUR-CH-10002631,"Office Star Bag Chairs, Black",Furniture,Chairs,1457.78,107.06,28,8,2.5,7.34,1350.72,2011-04-13,2014-11-07,PP-18955,Paul Prost,1,9,477.09
FUR-CH-10002647,"Novimex Rocking Chair, Red",Furniture,Chairs,2063.45,231.02,17,5,8.0,11.2,1832.43,2012-12-17,2014-11-17,SV-20365,Seth Vernon,2,6,298.12
FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs,3641.27,234.23,64,15,18.0,6.43,3407.04,2011-06-08,2014-12-23,SV-20365,Seth Vernon,2,6,298.12
FUR-CH-10002653,"Office Star Rocking Chair, Adjustable",Furniture,Chairs,4187.28,133.84,53,13,15.38,3.2,4053.44,2011-04-15,2014-11-03,HG-14845,Harry Greene,1,10,764.8
FUR-CH-10002693,"Harbour Creations Swivel Stool, Set of Two",Furniture,Chairs,48.63,-57.15,1,1,60.0,-117.51,105.78,2013-12-20,2013-12-20,CR-12730,Craig Reiter,1,1,48.63
FUR-CH-10002727,"SAFCO Bag Chairs, Set of Two",Furniture,Chairs,640.96,219.04,24,7,22.86,34.17,421.92,2011-06-07,2014-10-09,SC-20845,Sung Chung,1,5,172.3
FUR-CH-10002743,"Novimex Chairmat, Adjustable",Furniture,Chairs,411.81,-58.83,8,2,12.5,-14.29,470.64,2011-06-30,2014-11-06,PB-18805,Patrick Bzostek,1,4,235.32
FUR-CH-10002749,"SAFCO Chairmat, Black",Furniture,Chairs,1116.24,68.16,22,7,16.29,6.11,1048.08,2013-05-20,2014-12-03,SF-20200,Sarah Foster,1,7,361.56
FUR-CH-10002752,"Harbour Creations Bag Chairs, Set of Two",Furniture,Chairs,364.06,-26.9,9,3,40.0,-7.39,390.96,2012-11-09,2014-12-09,LB-16735,Larry Blacks,1,4,204.38
FUR-CH-10002758,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",Furniture,Chairs,1268.7,73.19,7,2,25.0,5.77,1195.5,2011-06-08,2011-11-07,SC-20725,Steven Cartwright,1,4,683.14
FUR-CH-10002768,"Office Star Swivel Stool, Black",Furniture,Chairs,1212.0,-77.76,12,6,10.0,-6.42,1289.76,2011-09-23,2014-09-05,SW-20755,Steven Ward,2,2,228.68
FUR-CH-10002774,"Global Deluxe Stacking Chair, Gray",Furniture,Chairs,764.7,76.98,19,7,21.43,10.07,687.72,2011-10-03,2014-12-17,SJ-20215,Sarah Jordon,1,5,203.92
FUR-CH-10002780,Office Star - Task Chair with Contemporary Loop Arms,Furniture,Chairs,600.47,47.31,8,2,15.0,7.88,553.16,2011-03-07,2014-07-21,FC-14245,Frank Carlisle,1,6,1869.72
FUR-CH-10002780,"Office Star Executive Leather Armchair, Black",Furniture,Chairs,6232.4,-1256.32,27,5,20.0,-20.16,7488.72,2012-11-12,2014-09-25,FC-14245,Frank Carlisle,1,6,1869.72
FUR-CH-10002782,"Office Star Executive Leather Armchair, Adjustable",Furniture,Chairs,5780.02,-75.2,14,5,12.0,-1.3,5855.22,2012-08-17,2014-10-20,JW-15220,Jane Waco,1,5,2114.64
